# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.7.3
#@/tick	33981
#@/user_id	iarch
bu bao zheng 	不保證	c=3 d=5.24556e-28 t=33981
bu bei 	不被	c=1 d=8.5787e-21 t=33981
bu bi 	不必	c=1 d=2.3513e-29 t=33981
bu bi dan xin 	不必擔心	c=1 d=1.21086e-45 t=33981
bu bi shuo 	不必說	c=1 d=2.14083e-14 t=33981
bu bian 	不變	c=1 d=1.4008e-25 t=33981
bu bian shi 	不變時	c=1 d=1.40782e-24 t=33981
bu bu 	不不	c=1 d=4.90625e-06 t=33981
bu ceng 	不曾	c=1 d=2.88088e-07 t=33981
bu ceng han you 	不曾含有	c=1 d=1.85086e-37 t=33981
bu ceng you guo 	不曾有過	c=1 d=0.0195457 t=33981
bu chang 	補償	c=1 d=1.51432e-29 t=33981
bu cheng ren 	不承認	c=2 d=9.98097e-08 t=33981
bu cheng wei 	不成爲	c=2 d=4.7293e-15 t=33981
bu chi 	不喫	c=1 d=8.30061e-45 t=33981
bu chong 	補充	c=1 d=2.43422e-25 t=33981
bu chu 	不出	c=1 d=1.77985e-19 t=33981
bu chuan 	不穿	c=1 d=1.09113e-26 t=33981
bu cun zai 	不存在	c=8 d=3.99363e-27 t=33981
bu da 	不大	c=0 d=1.1584e-25 t=33981
bu da suan 	不打算	c=2 d=0.226502 t=33981
bu dao 	不到	c=0 d=2.99479e-23 t=33981
bu de bu 	不得不	c=13 d=0.0162491 t=33981
bu de bu mai 	不得不買	c=1 d=1.00635e-45 t=33981
bu de bu shuo 	不得不說	c=1 d=1.25621e-07 t=33981
bu de bu xiang 	不得不向	c=1 d=5.05739e-10 t=33981
bu de bu zuo 	不得不做	c=1 d=5.423e-37 t=33981
bu de yi 	不得已	c=1 d=1.09262e-42 t=33981
bu diao 	步調	c=1 d=7.88773e-33 t=33981
bu dong 	不動	c=2 d=8.87662e-22 t=33981
bu dui 	不對	c=15 d=0.000633761 t=33981
bu dui a 	不對啊	c=1 d=1.44218e-43 t=33981
bu duo 	不多	c=1 d=9.45971e-24 t=33981
bu fa 	步伐	c=1 d=1.22815e-06 t=33981
bu fa chu 	不發出	c=1 d=1.421e-16 t=33981
bu fang 	不放	c=1 d=0.0112206 t=33981
bu fen 	部分	c=5 d=1.93308e-19 t=33981
bu fu ze 	不負責	c=1 d=4.25487e-36 t=33981
bu fu ze ren 	不負責任	c=2 d=0.000545553 t=33981
bu gan jing 	不乾淨	c=1 d=8.54177e-29 t=33981
bu gao 	佈告	c=0 d=5.12232e-14 t=33981
bu gao xing 	不高興	c=4 d=9.86456e-17 t=33981
bu gei 	不給	c=1 d=1.92908e-24 t=33981
bu gei xuan ze 	不給選擇	c=1 d=3.57676e-23 t=33981
bu gong dai tian 	不共戴天	c=2 d=5.16044e-12 t=33981
bu gou 	不夠	c=2 d=1.46403e-14 t=33981
bu guan 	不管	c=3 d=2.21211e-17 t=33981
bu guan bu gu 	不管不顧	c=1 d=3.70101e-13 t=33981
bu guan le 	不管了	c=2 d=1.68753e-09 t=33981
bu guan zen me shuo 	不管怎麼說	c=5 d=3.01553e-15 t=33981
bu guan zen yang 	不管怎樣	c=4 d=2.28499e-16 t=33981
bu guo 	不過	c=17 d=0.359165 t=33981
bu guo shi 	不過是	c=14 d=0.203094 t=33981
bu han 	不含	c=1 d=1.74307e-37 t=33981
bu hao 	不好	c=7 d=0.0158434 t=33981
bu huang bu mang 	不慌不忙	c=2 d=2.19279e-31 t=33981
bu hui 	不會	c=19 d=1.04646e-08 t=33981
bu hui cuo 	不會錯	c=1 d=2.34116e-37 t=33981
bu hui tong 	不會痛	c=1 d=5.92059e-11 t=33981
bu hui wang ji 	不會忘記	c=1 d=2.56391e-18 t=33981
bu hui xiao shi 	不會消失	c=1 d=2.81846e-14 t=33981
bu hui you 	不會有	c=1 d=1.31783e-41 t=33981
bu ji 	補給	c=1 d=2.34204e-12 t=33981
bu jia si suo 	不假思索	c=1 d=7.04928e-05 t=33981
bu jian 	不見	c=2 d=2.13937e-06 t=33981
bu jian mian 	不見面	c=1 d=7.03085e-33 t=33981
bu jiang li 	不講理	c=1 d=7.77583e-12 t=33981
bu jiang qi 	不將其	c=1 d=2.53184e-17 t=33981
bu jie 	不解	c=2 d=1.31694e-33 t=33981
bu jie shou 	不接受	c=1 d=1.34519e-18 t=33981
bu jie yi 	不介意	c=1 d=1.06238e-06 t=33981
bu jin 	不僅	c=10 d=5.4868e-10 t=33981
bu jin 	不禁	c=7 d=1.64162e-12 t=33981
bu jin shi 	不僅是	c=3 d=2.16271e-16 t=33981
bu jing yi 	不經意	c=2 d=2.06614e-08 t=33981
bu jiu 	不久	c=2 d=6.22733e-18 t=33981
bu jiu 	不就	c=0 d=9.92412e-30 t=33981
bu jiu 	補救	c=1 d=7.81614e-14 t=33981
bu jiu cuo shi 	補救措施	c=2 d=1.08513e-20 t=33981
bu jiu hao le 	不就好了	c=3 d=1.03383e-09 t=33981
bu jiu hou 	不久後	c=1 d=1.23406e-33 t=33981
bu jiu qian 	不久前	c=1 d=2.52359e-08 t=33981
bu jiu shi 	不就是	c=5 d=1.65567e-13 t=33981
bu jiu zhi hou 	不久之後	c=1 d=6.25854e-17 t=33981
bu jue 	不覺	c=2 d=3.80582e-18 t=33981
bu jue de 	不覺得	c=1 d=2.01163e-17 t=33981
bu jue yu er 	不絕於耳	c=2 d=8.27804e-13 t=33981
bu kan 	不看	c=1 d=1.0902e-16 t=33981
bu ke 	不可	c=1 d=1.90988e-25 t=33981
bu ke jie 	不可解	c=1 d=0.00937227 t=33981
bu ke ming zhuang 	不可名狀	c=1 d=2.20558e-41 t=33981
bu ke neng 	不可能	c=34 d=1.24737e-08 t=33981
bu ke neng cuo kan 	不可能錯看	c=1 d=4.25776e-44 t=33981
bu ke neng shi 	不可能是	c=1 d=3.12837e-06 t=33981
bu ke neng zhuan dao 	不可能賺到	c=1 d=7.34048e-40 t=33981
bu ke ni 	不可逆	c=1 d=2.94358e-25 t=33981
bu ke qi 	不客氣	c=1 d=2.94008e-11 t=33981
bu ke qin 	不可侵	c=1 d=1.91946e-24 t=33981
bu ke shi 	不可視	c=1 d=0.119433 t=33981
bu ke si yi 	不可思議	c=3 d=7.85674e-16 t=33981
bu ken 	不肯	c=1 d=5.1011e-23 t=33981
bu kui shi 	不愧是	c=1 d=3.20364e-21 t=33981
bu lang fei 	不浪費	c=1 d=8.98277e-33 t=33981
bu le 	不了	c=3 d=7.3255e-16 t=33981
bu li 	不利	c=1 d=8.17147e-37 t=33981
bu li 	不理	c=0 d=4.2711e-23 t=33981
bu li hui 	不理會	c=4 d=1.8576e-21 t=33981
bu lian ai 	不戀愛	c=1 d=2.02199e-48 t=33981
bu liao 	不了	c=3 d=1.41709e-14 t=33981
bu liao jie 	不瞭解	c=3 d=3.66481e-15 t=33981
bu luan 	不亂	c=1 d=1.29574e-48 t=33981
bu lun 	不論	c=4 d=1.38063e-14 t=33981
bu lun shi 	不論是	c=1 d=1.0242e-46 t=33981
bu mai 	不買	c=0 d=2.04353e-46 t=33981
bu mai bu xing 	不買不行	c=1 d=1.04742e-45 t=33981
bu man 	不滿	c=3 d=1.01183e-20 t=33981
bu mian bu xiu 	不眠不休	c=1 d=3.25981e-49 t=33981
bu miao 	不妙	c=8 d=1.29759e-06 t=33981
bu ming 	不明	c=2 d=3.92991e-13 t=33981
bu ming bai 	不明白	c=2 d=0.000476044 t=33981
bu ming liao 	不明瞭	c=1 d=1.97522e-08 t=33981
bu nai fan 	不耐煩	c=1 d=9.45812e-22 t=33981
bu neng 	不能	c=17 d=0.123463 t=33981
bu neng chu qu 	不能出去	c=1 d=2.92084e-22 t=33981
bu neng dong 	不能動	c=1 d=4.40582e-05 t=33981
bu neng fa sheng 	不能發聲	c=1 d=2.99376e-18 t=33981
bu neng he ni 	不能和你	c=1 d=2.2787e-13 t=33981
bu neng shuo 	不能說	c=1 d=5.49074e-36 t=33981
bu neng shuo huang 	不能說謊	c=1 d=4.88163e-35 t=33981
bu neng suan zuo 	不能算作	c=1 d=1.39168e-06 t=33981
bu neng xie de 	不能寫的	c=1 d=1.8024e-19 t=33981
bu neng zhe me 	不能這麼	c=1 d=4.0369e-35 t=33981
bu nu li 	不努力	c=1 d=2.55199e-22 t=33981
bu qiao 	不巧	c=0 d=2.99376e-19 t=33981
bu qing chu 	不清楚	c=1 d=5.25377e-17 t=33981
bu qing chu de 	不清楚的	c=1 d=4.21912e-25 t=33981
bu qing yuan 	不情願	c=3 d=3.38305e-15 t=33981
bu qing yuan de 	不情願地	c=1 d=1.46045e-44 t=33981
bu qu 	不去	c=2 d=8.88541e-38 t=33981
bu qu jue 	不取決	c=1 d=5.39136e-27 t=33981
bu que ding 	不確定	c=1 d=2.01437e-33 t=33981
bu ran 	不然	c=1 d=9.44975e-41 t=33981
bu rang 	不讓	c=4 d=2.97165e-19 t=33981
bu ren shi 	不認識	c=1 d=2.42463e-08 t=33981
bu rong 	不容	c=1 d=6.92146e-25 t=33981
bu rong fen shuo 	不容分說	c=2 d=0.00428892 t=33981
bu rong xu 	不容許	c=2 d=1.14785e-34 t=33981
bu rong yi 	不容易	c=1 d=5.60262e-38 t=33981
bu ru 	不如	c=2 d=0.615697 t=33981
bu ru 	步入	c=0 d=7.49156e-16 t=33981
bu ru gao chao 	步入高潮	c=1 d=7.52911e-15 t=33981
bu ru shuo 	不如說	c=4 d=0.0244775 t=33981
bu shang 	不上	c=1 d=7.98355e-28 t=33981
bu shang 	補上	c=1 d=1.09794e-11 t=33981
bu shang xue 	不上學	c=1 d=0.256661 t=33981
bu shao 	不少	c=0 d=6.05686e-15 t=33981
bu shi 	不是	c=55 d=0.0755555 t=33981
bu shi bu shi 	不是不是	c=1 d=3.202e-15 t=33981
bu shi ma 	不是嗎	c=2 d=4.38757e-15 t=33981
bu shi na ge 	不是那個	c=1 d=3.2824e-42 t=33981
bu shi na yang 	不是那樣	c=1 d=1.74485e-49 t=33981
bu shi na yang de 	不是那樣的	c=1 d=4.53444e-20 t=33981
bu shi zhe hui shi 	不是這回事	c=1 d=1.218e-26 t=33981
bu shi zhe yang 	不是這樣	c=1 d=4.05796e-08 t=33981
bu shou 	不受	c=1 d=2.57763e-22 t=33981
bu shou huan ying 	不受歡迎	c=2 d=5.18719e-14 t=33981
bu shuang 	不爽	c=1 d=0.00136719 t=33981
bu shuo 	不說	c=3 d=1.8927e-34 t=33981
bu shuo chu 	不說出	c=1 d=3.397e-34 t=33981
bu shuo qi ta 	不說其他	c=1 d=5.50027e-27 t=33981
bu tai 	不太	c=1 d=4.27852e-13 t=33981
bu tai xiang 	不太想	c=1 d=4.40867e-42 t=33981
bu tao yan 	不討厭	c=1 d=1.99264e-23 t=33981
bu ti wen 	不提問	c=1 d=1.89346e-40 t=33981
bu ting 	不停	c=1 d=1.37166e-12 t=33981
bu tong 	不同	c=18 d=0.084163 t=33981
bu tong guan dian 	不同觀點	c=1 d=5.17996e-27 t=33981
bu tong jie gou 	不同結構	c=1 d=1.72127e-36 t=33981
bu tong ku 	不痛苦	c=1 d=5.71695e-11 t=33981
bu tuo 	不妥	c=1 d=3.09019e-38 t=33981
bu wu 	不無	c=0 d=1.77895e-13 t=33981
bu wu ke neng 	不無可能	c=1 d=1.78786e-12 t=33981
bu wu zheng ye 	不務正業	c=1 d=2.06319e-50 t=33981
bu xi 	不惜	c=2 d=9.99459e-25 t=33981
bu xi xing ming 	不惜性命	c=1 d=1.00447e-23 t=33981
bu xia lai 	不下來	c=0 d=2.71495e-16 t=33981
bu xian 	不限	c=0 d=7.56684e-16 t=33981
bu xian shi jian 	不限時間	c=1 d=7.60478e-15 t=33981
bu xiang 	不向	c=1 d=3.23133e-34 t=33981
bu xiang 	不想	c=1 d=4.64908e-49 t=33981
bu xiang 	不祥	c=1 d=0.00822975 t=33981
bu xiang shi 	不像是	c=1 d=1.04475e-15 t=33981
bu xiang yao 	不想要	c=3 d=0.000384228 t=33981
bu xiao xin 	不小心	c=1 d=2.29559e-41 t=33981
bu xin dong 	不心動	c=5 d=2.87481e-23 t=33981
bu xing 	不行	c=18 d=0.232058 t=33981
bu xing bu xing bu xing 	不行不行不行	c=1 d=1.40906e-05 t=33981
bu xing le 	不行了	c=2 d=7.32799e-20 t=33981
bu xu yao 	不需要	c=8 d=0.000410285 t=33981
bu yan 	不言	c=2 d=2.2568e-17 t=33981
bu yao 	不要	c=17 d=0.00866215 t=33981
bu yao chi dao 	不要遲到	c=1 d=6.52616e-39 t=33981
bu yao dui 	不要對	c=1 d=5.07221e-15 t=33981
bu yao gu lv 	不要顧慮	c=1 d=3.3842e-19 t=33981
bu yao jin 	不要緊	c=2 d=7.67598e-07 t=33981
bu yao kan 	不要看	c=1 d=1.70177e-49 t=33981
bu yao le 	不要了	c=1 d=7.47603e-20 t=33981
bu yao qiu 	不要求	c=1 d=3.81742e-26 t=33981
bu yi 	不以	c=1 d=5.34425e-12 t=33981
bu yi 	不已	c=1 d=8.0222e-26 t=33981
bu yi ding 	不一定	c=1 d=1.16782e-31 t=33981
bu yi yang 	不一樣	c=1 d=1.62186e-42 t=33981
bu yin wei 	不因爲	c=1 d=1.39961e-14 t=33981
bu ying gai 	不應該	c=1 d=1.56018e-27 t=33981
bu yong shuo 	不用說	c=1 d=2.48644e-10 t=33981
bu yuan 	不願	c=0 d=3.93322e-24 t=33981
bu yuan can jia 	不願參加	c=1 d=3.95293e-23 t=33981
bu yuan yi 	不願意	c=3 d=8.31427e-05 t=33981
bu yun xu 	不允許	c=2 d=2.97367e-27 t=33981
bu zai 	不在	c=2 d=1.27628e-17 t=33981
bu zai wei 	不在位	c=1 d=1.83088e-27 t=33981
bu zai yi 	不在意	c=0 d=1.55239e-28 t=33981
bu zen me 	不怎麼	c=1 d=0.0212797 t=33981
bu zheng dang 	不正當	c=1 d=1.27936e-16 t=33981
bu zhi 	不只	c=2 d=6.63177e-22 t=33981
bu zhi 	不知	c=8 d=0.00112497 t=33981
bu zhi 	布製	c=1 d=6.40804e-30 t=33981
bu zhi bu jue 	不知不覺	c=1 d=6.86683e-20 t=33981
bu zhi dao 	不知道	c=23 d=0.196375 t=33981
bu zhi duo shao 	不知多少	c=1 d=2.21935e-26 t=33981
bu zhi he shi 	不知何時	c=1 d=7.3863e-25 t=33981
bu zhi ru he 	不知如何	c=1 d=3.2186e-17 t=33981
bu zhi shi 	不只是	c=1 d=1.25292e-35 t=33981
bu zhi wei he 	不知爲何	c=9 d=2.96918e-09 t=33981
bu zhou 	不周	c=1 d=4.57845e-16 t=33981
bu zhu 	不住	c=1 d=1.5201e-15 t=33981
bu zhu yi 	不注意	c=1 d=5.11083e-16 t=33981
bu zhuo dao 	捕捉到	c=2 d=1.66325e-15 t=33981
bu zi ran 	不自然	c=3 d=2.65523e-18 t=33981
bu zu 	部族	c=1 d=2.82278e-32 t=33981
bu zu yi 	不足以	c=1 d=1.40782e-24 t=33981
bu zu zhi 	不阻止	c=1 d=4.57845e-16 t=33981
bu zuo 	不做	c=0 d=5.39595e-38 t=33981
bu zuo cheng 	不做成	c=1 d=1.23919e-23 t=33981
bu zuo chu 	不作出	c=1 d=1.14532e-08 t=33981
ca guo 	擦過	c=1 d=1.41026e-15 t=33981
cai 	才	c=25 d=3.80359e-05 t=33981
cai 	材	c=1 d=2.8199e-20 t=33981
cai 	猜	c=0 d=4.11062e-43 t=33981
cai 	菜	c=1 d=3.24245e-45 t=33981
cai 	踩	c=2 d=6.91675e-17 t=33981
cai bu 	纔不	c=0 d=1.50288e-29 t=33981
cai bu dao 	纔不到	c=1 d=1.51041e-28 t=33981
cai bu neng 	纔不能	c=1 d=2.33639e-13 t=33981
cai bu shi 	纔不是	c=2 d=0.0564161 t=33981
cai dan 	菜單	c=1 d=3.71186e-18 t=33981
cai dui 	纔對	c=7 d=1.523e-08 t=33981
cai fu 	財富	c=1 d=0.0731678 t=33981
cai guai 	纔怪	c=2 d=0.268474 t=33981
cai guai ne 	纔怪呢	c=1 d=4.83305e-35 t=33981
cai hao 	纔好	c=1 d=2.54584e-23 t=33981
cai hong 	彩虹	c=1 d=4.02101e-18 t=33981
cai hui 	纔會	c=3 d=1.23536e-16 t=33981
cai kai shi 	纔開始	c=1 d=2.70142e-15 t=33981
cai liao 	材料	c=1 d=1.50703e-31 t=33981
cai neng 	才能	c=9 d=9.10474e-05 t=33981
cai neng gou 	纔能夠	c=1 d=1.06437e-28 t=33981
cai neng rang 	纔能讓	c=1 d=9.87126e-25 t=33981
cai qu 	採取	c=2 d=1.03971e-18 t=33981
cai quan 	猜拳	c=1 d=1.3357e-23 t=33981
cai shi 	纔是	c=3 d=1.33158e-16 t=33981
cai yao 	纔要	c=1 d=8.07778e-19 t=33981
cai ying bi 	猜硬幣	c=2 d=1.11851e-41 t=33981
cai yong 	採用	c=11 d=2.92977e-16 t=33981
cai you 	纔有	c=1 d=6.38606e-19 t=33981
cai zai 	踩在	c=1 d=1.27142e-31 t=33981
cai zhe di 	踩着地	c=1 d=2.08832e-16 t=33981
cai zhe qing ying de wu bu 	踩着輕盈的舞步	c=1 d=5.89406e-17 t=33981
cai zheng 	財政	c=0 d=2.30788e-46 t=33981
cai zheng guan li 	財政管理	c=1 d=2.31945e-45 t=33981
cai zhu 	財主	c=1 d=0.0713613 t=33981
can 	餐	c=1 d=3.03839e-45 t=33981
can dao 	參道	c=3 d=2.0847e-25 t=33981
can jia 	參加	c=17 d=1.0944e-11 t=33981
can jia ma 	參加嗎	c=1 d=9.88639e-43 t=33981
can jia ne 	參加呢	c=1 d=6.40238e-49 t=33981
can jia zhe 	參加者	c=8 d=3.07316e-09 t=33981
can jian 	參見	c=1 d=2.95783e-23 t=33981
can jiao 	慘叫	c=1 d=1.72872e-28 t=33981
can ju 	餐具	c=3 d=3.67047e-44 t=33981
can lan 	燦爛	c=1 d=0.298197 t=33981
can le 	慘了	c=1 d=8.25807e-14 t=33981
can liu 	殘留	c=1 d=3.76667e-14 t=33981
can shu 	參數	c=4 d=1.2931e-24 t=33981
can yu 	參與	c=9 d=1.88539e-11 t=33981
can yu dao 	參與到	c=1 d=8.82319e-28 t=33981
can yu zhe 	參與者	c=1 d=1.13019e-28 t=33981
can zhuo 	餐桌	c=2 d=3.37865e-45 t=33981
cang bai 	蒼白	c=1 d=1.45995e-40 t=33981
cang qi 	藏起	c=1 d=6.08411e-08 t=33981
cang shen 	藏身	c=1 d=5.2828e-23 t=33981
cao dian 	槽點	c=1 d=1.08813e-23 t=33981
cao kong 	操控	c=4 d=4.10631e-10 t=33981
cao zong 	操縱	c=2 d=3.34938e-15 t=33981
cao zuo 	操作	c=2 d=0.000178203 t=33981
cao zuo qi 	操作起	c=1 d=0.00179097 t=33981
ce 	測	c=0 d=1.59418e-17 t=33981
ce bu zhun 	測不準	c=1 d=1.45094e-26 t=33981
ce ding 	測定	c=1 d=7.36723e-24 t=33981
ce hua 	策劃	c=3 d=3.43593e-21 t=33981
ce hua shen me 	策劃什麼	c=1 d=8.05666e-47 t=33981
ce lian 	側臉	c=1 d=4.56741e-17 t=33981
ce lve 	策略	c=4 d=1.82662e-22 t=33981
ceng 	曾	c=2 d=1.63282e-33 t=33981
ceng jing 	曾經	c=13 d=0.0194482 t=33981
ceng mian 	層面	c=1 d=5.56217e-41 t=33981
cha 	差	c=1 d=8.76098e-33 t=33981
cha bie 	差別	c=1 d=2.24013e-18 t=33981
cha bu duo 	差不多	c=2 d=0.265803 t=33981
cha de 	差得	c=1 d=5.24021e-16 t=33981
cha dian 	差點	c=1 d=6.51285e-15 t=33981
cha jian 	插件	c=1 d=1.22074e-23 t=33981
cha jin 	差勁	c=1 d=1.89152e-28 t=33981
cha jue dao 	察覺到	c=1 d=1.28355e-25 t=33981
cha na 	剎那	c=1 d=0.00185476 t=33981
cha ping 	差評	c=2 d=2.7698e-15 t=33981
cha yi 	差異	c=1 d=8.24516e-25 t=33981
chan dou 	顫抖	c=10 d=4.64663e-09 t=33981
chan dou zhe 	顫抖着	c=2 d=0.163654 t=33981
chan liang 	產量	c=1 d=1.96604e-12 t=33981
chan rao 	纏繞	c=1 d=1.6782e-32 t=33981
chan rao zhe 	纏繞着	c=1 d=0.00252883 t=33981
chan sheng 	產生	c=14 d=0.0326188 t=33981
chan sheng le 	產生了	c=2 d=8.91641e-34 t=33981
chan sheng zi jue 	產生自覺	c=1 d=4.08038e-14 t=33981
chan ye 	產業	c=0 d=7.85373e-42 t=33981
chan ye fei wu 	產業廢物	c=1 d=7.8931e-41 t=33981
chan zhe 	纏着	c=2 d=0.166127 t=33981
chang 	場	c=3 d=1.7881e-12 t=33981
chang 	長	c=1 d=0.00506703 t=33981
chang chang 	常常	c=1 d=3.04739e-21 t=33981
chang chang 	長長	c=1 d=0.00494193 t=33981
chang fan diao 	唱反調	c=0 d=1.35193e-19 t=33981
chang gui 	常規	c=1 d=2.41123e-31 t=33981
chang he 	場合	c=7 d=4.95725e-10 t=33981
chang huan 	償還	c=1 d=5.96567e-12 t=33981
chang jing 	場景	c=2 d=1.09206e-36 t=33981
chang jiu 	長久	c=3 d=2.99071e-06 t=33981
chang qi 	長期	c=1 d=1.81045e-42 t=33981
chang shi 	嘗試	c=2 d=1.94079e-07 t=33981
chang suo 	場所	c=2 d=1.48025e-26 t=33981
chang you 	常有	c=1 d=4.50876e-12 t=33981
chang you xi 	場遊戲	c=1 d=3.42403e-39 t=33981
chao 	超	c=4 d=6.6481e-13 t=33981
chao ben 	抄本	c=1 d=2.43803e-14 t=33981
chao chu 	超出	c=1 d=2.0772e-13 t=33981
chao chu le 	超出了	c=1 d=2.08761e-12 t=33981
chao fa lv 	超法律	c=1 d=2.85019e-28 t=33981
chao feng 	嘲諷	c=1 d=3.73173e-22 t=33981
chao guo 	超過	c=8 d=9.9231e-11 t=33981
chao kong 	朝空	c=1 d=1.30073e-05 t=33981
chao nao 	吵鬧	c=2 d=8.4292e-20 t=33981
chao ren qi 	超人氣	c=1 d=3.63267e-29 t=33981
chao ren qi pei xin zhe 	超人氣配信者	c=1 d=2.03635e-43 t=33981
chao si 	吵死	c=1 d=7.38357e-20 t=33981
chao si le 	吵死了	c=3 d=1.67074e-09 t=33981
chao xiang 	朝向	c=1 d=4.32005e-09 t=33981
chao xiao 	嘲笑	c=1 d=2.98603e-17 t=33981
chao xiao dao 	嘲笑到	c=1 d=3.29324e-22 t=33981
chao yi liu 	超一流	c=1 d=1.67563e-14 t=33981
chao yue 	超越	c=2 d=3.08651e-24 t=33981
chao yue zhong 	超越種	c=2 d=4.53554e-33 t=33981
chao zhe 	朝着	c=2 d=1.21407e-06 t=33981
che 	車	c=0 d=1.61322e-39 t=33981
che di 	徹底	c=12 d=3.00905e-12 t=33981
che hui 	撤回	c=0 d=1.05759e-42 t=33981
che shang 	扯上	c=0 d=8.23956e-18 t=33981
che shang guan xi 	扯上關係	c=1 d=8.28086e-17 t=33981
che tou che wei 	徹頭徹尾	c=2 d=5.4061e-26 t=33981
che tui 	撤退	c=2 d=1.45368e-17 t=33981
chen jin 	沉浸	c=1 d=2.33313e-26 t=33981
chen jin zai 	沉浸在	c=1 d=4.50477e-31 t=33981
chen luan 	趁亂	c=1 d=4.51029e-16 t=33981
chen mo 	沉默	c=5 d=1.38174e-05 t=33981
chen mo gua yan 	沉默寡言	c=1 d=6.47926e-13 t=33981
chen mo zhe 	沉默着	c=4 d=0.283654 t=33981
chen si 	沉思	c=1 d=3.02077e-06 t=33981
chen tu 	塵土	c=2 d=2.5428e-09 t=33981
chen tuo 	襯托	c=0 d=6.44016e-31 t=33981
chen tuo zhe 	襯托着	c=1 d=6.47244e-30 t=33981
chen zhong da ji 	沉重打擊	c=1 d=5.87785e-14 t=33981
cheng 	成	c=11 d=0.107528 t=33981
cheng ben 	成本	c=0 d=0.000217658 t=33981
cheng ben jie gou 	成本結構	c=4 d=0.0088492 t=33981
cheng bi zeng jia 	成比增加	c=1 d=3.88072e-12 t=33981
cheng bu shang 	稱不上	c=1 d=5.99863e-18 t=33981
cheng che 	澄澈	c=2 d=0.0416045 t=33981
cheng dan 	承擔	c=4 d=2.78402e-17 t=33981
cheng dan zhe 	承擔着	c=1 d=1.2891e-17 t=33981
cheng du 	程度	c=20 d=0.0355368 t=33981
cheng fa 	懲罰	c=7 d=1.10168e-14 t=33981
cheng fa you xi 	懲罰遊戲	c=8 d=5.72427e-15 t=33981
cheng feng 	乘風	c=1 d=4.41032e-17 t=33981
cheng gong 	成功	c=14 d=6.81425e-09 t=33981
cheng guo 	成果	c=3 d=1.97182e-10 t=33981
cheng hu 	稱呼	c=6 d=2.91736e-08 t=33981
cheng hu wo 	稱呼我	c=1 d=3.29773e-38 t=33981
cheng huo da jie 	乘火打劫	c=1 d=4.37699e-16 t=33981
cheng jin qian 	成金錢	c=1 d=2.77217e-25 t=33981
cheng li 	成立	c=4 d=4.85991e-12 t=33981
cheng pin 	成品	c=1 d=1.38587e-45 t=33981
cheng ren 	承認	c=4 d=9.71598e-15 t=33981
cheng shang 	呈上	c=7 d=1.71688e-06 t=33981
cheng shi 	誠實	c=1 d=4.42851e-36 t=33981
cheng shu 	成熟	c=2 d=8.30267e-18 t=33981
cheng wei 	成爲	c=60 d=0.00110996 t=33981
cheng wei 	稱爲	c=3 d=1.82746e-05 t=33981
cheng wei hua ti 	成爲話題	c=1 d=8.72499e-14 t=33981
cheng wei le 	成爲了	c=1 d=6.4303e-12 t=33981
cheng wei nu li 	成爲奴隸	c=1 d=3.48548e-13 t=33981
cheng wei qing lv 	成爲情侶	c=3 d=6.59757e-20 t=33981
cheng xian chu 	呈現出	c=1 d=5.98111e-13 t=33981
cheng xu 	程序	c=1 d=1.02881e-40 t=33981
cheng zhang 	成長	c=2 d=5.88478e-12 t=33981
cheng zhe 	乘着	c=1 d=4.91127e-18 t=33981
cheng zuo 	稱作	c=2 d=1.45094e-26 t=33981
chi 	吃	c=3 d=2.99002e-44 t=33981
chi 	齒	c=1 d=1.31398e-36 t=33981
chi bang 	翅膀	c=1 d=4.1228e-18 t=33981
chi chi 	遲遲	c=1 d=7.62446e-16 t=33981
chi cun 	尺寸	c=1 d=1.73166e-24 t=33981
chi dao 	遲到	c=1 d=6.49361e-40 t=33981
chi dao le 	遲到了	c=1 d=2.96136e-37 t=33981
chi ding yuan 	齒頂圓	c=2 d=2.83437e-36 t=33981
chi fan 	喫飯	c=5 d=3.39827e-09 t=33981
chi gen 	齒根	c=0 d=1.37446e-37 t=33981
chi gen yuan 	齒根圓	c=2 d=2.86286e-36 t=33981
chi jing 	喫驚	c=3 d=1.25354e-10 t=33981
chi lun 	齒輪	c=7 d=1.03246e-35 t=33981
chi lun chi xing 	齒輪齒形	c=1 d=9.35254e-37 t=33981
chi lun xiang guan 	齒輪相關	c=1 d=9.39942e-37 t=33981
chi lun zhou 	齒輪軸	c=3 d=5.47211e-36 t=33981
chi nv 	癡女	c=1 d=1.56506e-05 t=33981
chi re 	熾熱	c=1 d=3.79458e-42 t=33981
chi shen 	赤身	c=1 d=4.15998e-06 t=33981
chi shu 	齒數	c=1 d=1.45218e-36 t=33981
chi wan hou 	吃完後	c=1 d=3.10727e-44 t=33981
chi xia qu 	喫下去	c=1 d=1.82895e-44 t=33981
chi xing 	齒形	c=4 d=4.24256e-36 t=33981
chi xu 	持續	c=8 d=7.48048e-08 t=33981
chi xu bai nian 	持續百年	c=1 d=8.70543e-17 t=33981
chi xu dao 	持續到	c=1 d=2.42085e-19 t=33981
chi xu ji zan 	持續積攢	c=1 d=4.89442e-07 t=33981
chi xu ku qi 	持續哭泣	c=1 d=1.12826e-08 t=33981
chi xu zhe 	持續着	c=2 d=5.5175e-05 t=33981
chi yi dun 	喫一頓	c=1 d=2.81885e-45 t=33981
